institution_id,INST_1,INST_10,INST_11,INST_12,INST_13,INST_14,INST_15,INST_16,INST_17,INST_18,INST_19,INST_2,INST_20,INST_21,INST_22,INST_23,INST_24,INST_25,INST_26,INST_27,INST_28,INST_29,INST_3,INST_30,INST_4,INST_5,INST_6,INST_7,INST_8,INST_9
INST_19,0.029411764705882353,0.25,0.11764705882352941,0.17647058823529413,0.15,0.02631578947368421,0.17142857142857143,0.2894736842105263,0.36666666666666664,0.16216216216216217,1.0,0.5526315789473685,0.10256410256410256,0.2222222222222222,0.03225806451612903,0.02564102564102564,0.15,0.22857142857142856,0.5405405405405406,0.3870967741935484,0.5454545454545454,0.3333333333333333,0.15384615384615385,0.5555555555555556,0.45,0.05128205128205128,0.12121212121212122,0.4473684210526316,0.35294117647058826,0.2564102564102564
INST_2,0.027777777777777776,0.225,0.22857142857142856,0.1388888888888889,0.3157894736842105,0.17391304347826086,0.3076923076923077,0.4,0.38235294117647056,0.2619047619047619,0.5526315789473685,1.0,0.022727272727272728,0.4444444444444444,0.13513513513513514,0.09090909090909091,0.16216216216216217,0.12195121951219512,0.5,0.35135135135135137,0.75,0.225,0.3902439024390244,0.4186046511627907,0.525,0.13333333333333333,0.2894736842105263,0.4594594594594595,0.5,0.25
INST_20,0.43243243243243246,0.06521739130434782,0.19444444444444445,0.2972972972972973,0.16666666666666666,0.1111111111111111,0.11363636363636363,0.07692307692307693,0.05128205128205128,0.12195121951219512,0.10256410256410256,0.022727272727272728,1.0,0.08571428571428572,0.32432432432432434,0.5909090909090909,0.41025641025641024,0.075,0.024390243902439025,0.08333333333333333,0.04878048780487805,0.23076923076923078,0.17073170731707318,0.0,0.06818181818181818,0.3333333333333333,0.12121212121212122,0.027777777777777776,0.06976744186046512,0.05
INST_21,0.0625,0.5714285714285714,0.29411764705882354,0.16129032258064516,0.4444444444444444,0.4,0.42424242424242425,0.5625,0.3125,0.25806451612903225,0.2222222222222222,0.4444444444444444,0.08571428571428572,1.0,0.14814814814814814,0.2777777777777778,0.32142857142857145,0.10526315789473684,0.39473684210526316,0.7307692307692307,0.2903225806451613,0.37142857142857144,0.5161290322580645,0.17142857142857143,0.5294117647058824,0.16216216216216217,0.3076923076923077,0.45161290322580644,0.4857142857142857,0.8709677419354839
INST_22,0.34285714285714286,0.02564102564102564,0.3888888888888889,0.29411764705882354,0.2,0.34146341463414637,0.30952380952380953,0.325,0.0,0.2564102564102564,0.03225806451612903,0.13513513513513514,0.32432432432432434,0.14814814814814814,1.0,0.2391304347826087,0.29411764705882354,0.05263157894736842,0.15384615384615385,0.09090909090909091,0.02857142857142857,0.20512820512820512,0.325,0.0,0.13513513513513514,0.6666666666666666,0.4444444444444444,0.11764705882352941,0.07692307692307693,0.16216216216216217
INST_23,0.125,0.1,0.48936170212765956,0.5909090909090909,0.5,0.3958333333333333,0.3469387755102041,0.1794871794871795,0.05263157894736842,0.391304347826087,0.02564102564102564,0.09090909090909091,0.5909090909090909,0.2777777777777778,0.2391304347826087,1.0,0.175,0.0,0.19607843137254902,0.125,0.1590909090909091,0.11363636363636363,0.35555555555555557,0.022222222222222223,0.041666666666666664,0.22,0.4090909090909091,0.1276595744680851,0.21739130434782608,0.0975609756097561
INST_24,0.4166666666666667,0.29411764705882354,0.2222222222222222,0.16666666666666666,0.2682926829268293,0.2558139534883721,0.225,0.2558139534883721,0.16666666666666666,0.4418604651162791,0.15,0.16216216216216217,0.41025641025641024,0.32142857142857145,0.29411764705882354,0.175,1.0,0.11428571428571428,0.16279069767441862,0.25,0.05263157894736842,0.30952380952380953,0.3409090909090909,0.027777777777777776,0.35555555555555557,0.5238095238095238,0.21621621621621623,0.25,0.21621621621621623,0.391304347826087
INST_25,0.34146341463414637,0.5,0.18421052631578946,0.02631578947368421,0.14285714285714285,0.16666666666666666,0.2682926829268293,0.0,0.275,0.05555555555555555,0.22857142857142856,0.12195121951219512,0.075,0.10526315789473684,0.05263157894736842,0.0,0.11428571428571428,1.0,0.3,0.3783783783783784,0.125,0.5121951219512195,0.0,0.21951219512195122,0.20454545454545456,0.02127659574468085,0.0,0.2558139534883721,0.30434782608695654,0.24324324324324326
INST_26,0.16666666666666666,0.3488372093023256,0.3023255813953488,0.24444444444444444,0.37777777777777777,0.30434782608695654,0.3181818181818182,0.5,0.38095238095238093,0.3829787234042553,0.5405405405405406,0.5,0.024390243902439025,0.39473684210526316,0.15384615384615385,0.19607843137254902,0.16279069767441862,0.3,1.0,0.6388888888888888,0.29545454545454547,0.5106382978723404,0.35555555555555557,0.2978723404255319,0.40816326530612246,0.0851063829787234,0.2857142857142857,0.5,0.5918367346938775,0.4418604651162791
INST_27,0.16666666666666666,0.48484848484848486,0.3142857142857143,0.16216216216216217,0.41025641025641024,0.475,0.5128205128205128,0.40540540540540543,0.3,0.2631578947368421,0.3870967741935484,0.35135135135135137,0.08333333333333333,0.7307692307692307,0.09090909090909091,0.125,0.25,0.3783783783783784,0.6388888888888888,1.0,0.4411764705882353,0.48717948717948717,0.2857142857142857,0.08333333333333333,0.6216216216216216,0.12195121951219512,0.18181818181818182,0.5945945945945946,0.8484848484848485,0.5789473684210527
INST_28,0.05714285714285714,0.13513513513513514,0.23684210526315788,0.07894736842105263,0.17142857142857143,0.4318181818181818,0.17073170731707318,0.2727272727272727,0.3235294117647059,0.1,0.5454545454545454,0.75,0.04878048780487805,0.2903225806451613,0.02857142857142857,0.1590909090909091,0.05263157894736842,0.125,0.29545454545454547,0.4411764705882353,1.0,0.12195121951219512,0.23076923076923078,0.5526315789473685,0.3111111111111111,0.09523809523809523,0.16216216216216217,0.21052631578947367,0.4878048780487805,0.046511627906976744
INST_29,0.6410256410256411,0.13953488372093023,0.13636363636363635,0.3023255813953488,0.35,0.1702127659574468,0.0975609756097561,0.37209302325581395,0.08571428571428572,0.23255813953488372,0.3333333333333333,0.225,0.23076923076923078,0.37142857142857144,0.20512820512820512,0.11363636363636363,0.30952380952380953,0.5121951219512195,0.5106382978723404,0.48717948717948717,0.12195121951219512,1.0,0.3181818181818182,0.022727272727272728,0.18181818181818182,0.2765957446808511,0.3076923076923077,0.35,0.3488372093023256,0.26666666666666666
INST_3,0.1282051282051282,0.15384615384615385,0.35294117647058826,0.5897435897435898,0.3617021276595745,0.3958333333333333,0.2391304347826087,0.9318181818181818,0.047619047619047616,0.5714285714285714,0.15384615384615385,0.3902439024390244,0.17073170731707318,0.5161290322580645,0.325,0.35555555555555557,0.3409090909090909,0.0,0.35555555555555557,0.2857142857142857,0.23076923076923078,0.3181818181818182,1.0,0.022222222222222223,0.2127659574468085,0.5,0.7804878048780488,0.35,0.23255813953488372,0.45454545454545453
INST_30,0.0,0.4634146341463415,0.07317073170731707,0.05128205128205128,0.045454545454545456,0.08888888888888889,0.11363636363636363,0.05405405405405406,0.8421052631578947,0.025,0.5555555555555556,0.4186046511627907,0.0,0.17142857142857143,0.0,0.022222222222222223,0.027777777777777776,0.21951219512195122,0.2978723404255319,0.08333333333333333,0.5526315789473685,0.022727272727272728,0.022222222222222223,1.0,0.36363636363636365,0.0,0.0,0.22857142857142856,0.13636363636363635,0.18181818181818182
INST_4,0.07317073170731707,0.7105263157894737,0.19047619047619047,0.06976744186046512,0.275,0.21739130434782608,0.4666666666666667,0.24390243902439024,0.6216216216216216,0.2619047619047619,0.45,0.525,0.06818181818181818,0.5294117647058824,0.13513513513513514,0.041666666666666664,0.35555555555555557,0.20454545454545456,0.40816326530612246,0.6216216216216216,0.3111111111111111,0.18181818181818182,0.2127659574468085,0.36363636363636365,1.0,0.06382978723404255,0.07894736842105263,0.46511627906976744,0.5909090909090909,0.5581395348837209
INST_5,0.475,0.024390243902439025,0.08695652173913043,0.1951219512195122,0.17391304347826086,0.18,0.06666666666666667,0.4666666666666667,0.0,0.2727272727272727,0.05128205128205128,0.13333333333333333,0.3333333333333333,0.16216216216216217,0.6666666666666666,0.22,0.5238095238095238,0.02127659574468085,0.0851063829787234,0.12195121951219512,0.09523809523809523,0.2765957446808511,0.5,0.0,0.06382978723404255,1.0,0.275,0.2619047619047619,0.021739130434782608,0.23404255319148937
INST_6,0.0,0.05,0.42857142857142855,0.8235294117647058,0.225,0.39473684210526316,0.1794871794871795,0.7222222222222222,0.0,0.4722222222222222,0.12121212121212122,0.2894736842105263,0.12121212121212122,0.3076923076923077,0.4444444444444444,0.4090909090909091,0.21621621621621623,0.0,0.2857142857142857,0.18181818181818182,0.16216216216216217,0.3076923076923077,0.7804878048780488,0.0,0.07894736842105263,0.275,1.0,0.2777777777777778,0.1794871794871795,0.25
INST_7,0.09090909090909091,0.5454545454545454,0.15384615384615385,0.13513513513513514,0.275,0.07317073170731707,0.1794871794871795,0.4634146341463415,0.5135135135135135,0.1891891891891892,0.4473684210526316,0.4594594594594595,0.027777777777777776,0.45161290322580644,0.11764705882352941,0.1276595744680851,0.25,0.2558139534883721,0.5,0.5945945945945946,0.21052631578947367,0.35,0.35,0.22857142857142856,0.46511627906976744,0.2619047619047619,0.2777777777777778,1.0,0.5,0.7297297297297297
INST_8,0.19047619047619047,0.5348837209302325,0.5952380952380952,0.2631578947368421,0.7391304347826086,0.5833333333333334,0.5476190476190477,0.3076923076923077,0.36585365853658536,0.525,0.35294117647058826,0.5,0.06976744186046512,0.4857142857142857,0.07692307692307693,0.21739130434782608,0.21621621621621623,0.30434782608695654,0.5918367346938775,0.8484848484848485,0.4878048780487805,0.3488372093023256,0.23255813953488372,0.13636363636363635,0.5909090909090909,0.021739130434782608,0.1794871794871795,0.5,1.0,0.45454545454545453
INST_9,0.1282051282051282,0.775,0.2926829268292683,0.2,0.4,0.24489795918367346,0.4,0.575,0.4857142857142857,0.45652173913043476,0.2564102564102564,0.25,0.05,0.8709677419354839,0.16216216216216217,0.0975609756097561,0.391304347826087,0.24324324324324326,0.4418604651162791,0.5789473684210527,0.046511627906976744,0.26666666666666666,0.45454545454545453,0.18181818181818182,0.5581395348837209,0.23404255319148937,0.25,0.7297297297297297,0.45454545454545453,1.0
